Id,Price
5016,128804.14944832069
5968,64560.61361279401
796,237706.46098947033
12123,123265.38681996737
16629,198459.2657357319
2637,166423.20983067734
6194,219988.82073029535
6216,435427.11268006737
14346,181284.29691368437
6428,129470.18577957437
2891,237418.36085089872
84,184221.89342010755
9260,214092.56641227435
15250,141499.6806568776
2348,199152.02387656618
10427,297048.5673887485
13230,271074.93492359656
1691,198809.11950983366
8803,122073.01799679582
5464,201789.9449353655
10559,112328.2440731011
16787,295470.4370196065
4278,154953.21205462437
6183,168395.07906341672
12775,151397.33552182443
10104,182411.17062870212
13663,173448.3674617709
9404,278109.0539769094
14724,206184.04411402054
10040,179667.18703833048
4646,188350.4134282699
4754,149436.95482599907
3310,227651.41355331213
2003,183315.16273371843
7312,217027.959235597
10921,215263.566075159
13419,290129.6749669688
10105,160346.50910736856
2196,421856.39798552525
12659,238616.56840503812
4380,251923.05397451008
10847,141601.5958945329
10805,285606.27353924105
8709,99860.12011163824
8319,186104.92133895247
2215,183978.89456640158
7000,190192.18831930842
7701,106514.91206602333
9678,193509.63459240444
14026,231071.8020568179
7971,167590.59427598625
13734,153150.8326649056
16483,198115.0394156384
6150,207167.9907969164
2931,276505.1146197795
5418,182132.37539946768
1662,484563.95150834025
2441,224440.3325745037
669,138627.3616793103
7734,192250.30971697872
6010,307114.6208751746
266,144113.9642064468
632,138162.47046082237
16221,114387.94314091174
11832,168420.70735569464
5035,108971.34913958139
37,113995.85216754064
6168,179127.63145063265
11757,179520.06874320097
8086,124046.04002570949
6529,232745.92904329096
15121,164790.78460860977
13904,134852.81898385583
3711,168931.34623725436
16563,133851.79997825218
14494,175983.10885364338
3006,220296.641132538
15299,131249.43384171886
92,285414.49128456024
8066,202624.30275527868
16071,206754.31888172604
10662,132867.91103478053
3883,182552.0081956815
5511,132460.9506072566
2821,270635.5467835908
9570,208235.99091235755
4326,200879.58022592252
9251,221542.54275013876
9031,190165.48541704766
12689,134787.30471139183
16380,261840.30080168427
1053,241667.84185871275
4568,187452.1107650449
16140,110391.68608630497
14356,398917.64959832217
8466,183556.5757137341
15652,145941.237793118
3285,121578.66058540491
3198,160909.68245943025
14088,386287.28251134703
2268,123264.74305173452
15472,176808.5100791486
1203,205058.7447398955
7157,335934.67866130953
6886,222529.06938359942
5083,259095.12050618223
7467,113995.85216754064
14068,201136.39881421285
2080,176061.33866192395
10865,160096.90300724417
13516,186973.44580103524
14150,201010.9361680493
7609,113313.51288392252
2144,434522.87370925664
10357,193359.98409567316
2396,235930.8392422671
1526,291667.75896827184
10890,276273.7222135953
8638,471186.58737139334
6050,254503.58266096868
7639,105440.52014551478
10544,202532.0485444981
9577,223022.0970786253
13195,217240.90947473721
3484,228572.88891263262
16668,479264.50908355677
7171,180775.7652552045
8547,211415.28684315804
12735,208412.7443497065
9093,192443.02361920083
15323,269971.02956883283
14897,139086.9346140435
5135,120596.80770219342
5327,224636.1136779151
13133,258977.67504847725
1676,316542.8246598651
16296,280795.8461164245
1095,148016.43084707865
12528,156974.00000598677
7348,277616.3610500352
11663,169379.70475307055
1803,206430.84477221567
1510,247600.68227388943
16045,175731.04612899042
2900,146483.2081886683
3236,169777.12147675894
1318,220944.40130373562
14948,206208.64492842607
7840,305537.32146181824
15325,182584.43624746392
8700,159286.39771465634
15706,194455.61818001347
14449,146506.98486455603
16117,183704.22596066303
4529,192190.18360678075
11199,195241.25668123522
4052,375250.45367810206
821,206063.4547691633
68,256174.87473601275
554,117010.73676103607
452,189826.33935199637
11394,308653.90927947784
11393,181759.19985633876
9535,166034.88974143314
4024,189767.59107181313
10069,220845.7941174138
12007,165743.0400556217
12368,453909.9707255225
1259,351665.6053359225
1124,309326.8027830426
3707,182315.3436646842
8767,167798.49263847867
1919,163246.7125876344
16741,158303.65980524226
6664,283647.2057617517
5688,399035.4108659122
7799,153498.78704467815
14843,318966.3997435011
7532,167449.32643962716
8133,160612.87269404318
6264,294085.9810331034
4125,175100.03194767446
2410,173007.6533821686
13607,211630.61050791052
1716,292910.78074966127
1370,146471.84904711146
2273,387802.95642016525
15298,302515.9617859022
4284,245527.9644721822
12303,153575.9440035406
7808,133684.99243574694
2203,140294.91105752334
7237,131024.1538190167
15864,144659.65822267978
2844,134977.3553900727
5729,177290.338902308
11812,450620.1334270097
1779,151210.67897930008
6442,141041.85085761212
6160,226271.64599307018
8266,198471.80912631733
9903,156378.97705675932
2867,137834.99394222224
6998,181177.26652504053
13932,172394.0000623393
12587,164371.3656153068
3611,226632.4198548599
2646,295695.9356132304
1890,164679.75498093528
860,243488.65686359446
14187,206860.16483566677
12569,278540.21336515417
1276,91254.50647332387
12025,218913.02879442924
4890,268031.8366014744
14410,334817.32793997764
10352,317006.9888928592
11407,200365.96726082749
10384,163565.32306668902
7622,261496.33139989854
12578,166135.4356626897
15820,185987.02325216384
563,204119.44795192024
15226,161601.95228713425
6396,215095.81229327907
6247,144810.2099783396
3339,163522.2527519496
10975,273384.5258536461
7475,111339.26011719191
11129,289552.61685890256
3051,263286.4392639848
10232,215773.8439795
14106,185998.57991798056
5502,224161.6007217764
4558,73708.38033960559
4181,149268.51108623386
8426,127634.5822040139
6611,175442.82443332413
14641,145763.0367967207
15539,266620.2236407737
13119,142899.21263004345
11716,194709.74043007864
7316,260077.61680146086
7791,115700.7031858523
13034,376185.6455123501
1068,273808.9531444255
4060,167294.130732496
10172,222009.3401192994
2591,173508.92294320537
12494,344891.9874371901
7828,366599.9679702284
15284,185323.78389894983
7947,184233.261581202
16335,217462.0796037166
10234,333643.1846432338
2797,255635.78512774748
5341,235473.6715872154
3059,154923.06352233817
1559,71097.35097337415
15320,288776.09575884225
10284,401296.68220022495
4134,216618.48516239802
4481,176913.3076720673
7222,153025.1200448064
4062,239191.87983949308
2192,221261.4485390096
9637,196741.02113899632
16236,171004.32738546282
4272,147405.85848747237
9406,281490.9798835377
14309,237954.60649468066
1946,289773.4989180577
16235,233469.62537284728
7146,157517.12630690858
16784,232669.46020274368
349,321155.261393589
6251,170139.93954187442
5128,438230.84892667853
11718,181257.13357671804
16721,90190.26059643294
12517,208640.7567830121
15961,190466.1558402212
9428,149509.406080283
14541,144487.79765375704
10168,118040.67249121358
11270,174917.2490949244
13210,201626.87177033353
11518,171677.28592836543
12612,165665.2778248666
16352,117547.72803192472
9935,141703.76751105583
15521,297753.12761647557
11482,187193.90495727284
11443,173756.23900269574
9459,245569.54552922287
9218,175028.90674843176
854,139882.5930061759
5619,145599.78032437337
9208,206768.15400528867
4391,142021.7291927388
15207,142025.89619120074
7183,184316.2899510438
16442,219573.91124759286
7936,89695.91849190938
10606,384645.12381909095
4979,165578.02698976986
4854,317473.4832488718
16476,133458.84342706462
10516,156286.81695853444
16261,290035.11779307254
90,403488.3581192509
5433,176333.76343299466
14338,144474.2471608737
13487,228116.2189363956
8211,493865.39382605196
170,161527.31792965272
14051,103805.46789556438
10686,205759.1976037462
7595,320740.87252467696
6777,253001.12810088525
14661,181493.36093645025
13991,306807.903612856
16795,171158.01031268985
2740,134267.10933497304
7368,441257.2699966136
2413,252738.26175058517
1852,470609.23621062463
15200,304266.2612311321
8467,332094.6374086007
16379,234348.1984226041
3375,180985.10850439878
5945,473488.8131012401
2641,177899.9919870835
2837,346299.6472351273
3498,204697.79732731188
10876,134816.22837049773
1285,224857.5592108526
9285,236679.74468096063
4015,327712.6779917841
2526,193380.25080186187
7814,194578.25511299932
7117,251738.986374833
12359,124197.59763864502
3303,232200.64416750727
13874,170840.31875647008
5484,183501.14256985235
15067,155455.60792048124
12639,212157.77065995737
3388,247166.96850577102
4256,214272.72253209623
15738,177186.8430534689
14049,161075.72005579743
15780,184439.12825054763
9564,169574.40987418106
11910,191025.6474831064
11315,205573.3424705097
1733,153795.2554945365
3910,390553.14043725625
7552,500312.94917863124
254,177335.64347034929
5222,211558.5709924352
8314,229220.24589983028
16743,273991.258693055
10335,106826.86824270876
8226,275814.783891086
12254,219147.6811582395
13152,203070.03927739273
15020,196799.13710445046
16349,209768.88014620595
11924,172981.3602885235
12543,191809.96981982837
14114,216515.29262381155
12318,269717.1822204255
15383,182729.72333648978
6679,206333.12374446113
635,160548.18847345986
15993,273104.0054890198
11375,197202.20593565452
11216,187033.18651422282
15401,231024.0752936835
11301,148082.03343705685
13804,267433.46211974684
10839,183934.83043791796
1588,343644.9178316512
3596,191202.2902364136
5816,166474.9549491599
8099,145699.20413505577
6551,199670.46382217616
14075,545351.7953691446
13431,194718.22333026223
9481,332540.24629012577
5295,156218.28648577852
15859,362186.69748097606
10634,345886.7031446454
444,229945.68110630204
11686,243117.15027167054
1213,207351.8807534
13970,120670.49925992101
6849,325054.93814841815
9911,232975.5134746342
5649,155701.465843979
7184,197140.33706501036
5877,277608.40221314045
1655,217164.73008653472
15301,200553.0992095661
12389,240804.32244269788
5241,287021.4126995062
7048,160457.2662937142
10574,134875.26992447837
8593,172255.09461526843
4752,189647.26258824568
14663,192364.3306571652
10994,208120.2587066188
87,69031.18298428165
5132,129606.19622985246
6372,412996.2809068591
7411,319255.69757881627
3319,248550.75522432014
9355,126549.92251057271
5139,269984.9894492824
56,302219.02836273704
3249,175330.24921274942
5047,90906.8305046866
13238,318571.4113275612
2190,263595.59112153435
15599,177208.37083201413
6542,161002.4006743808
1968,188245.54157783854
5630,162529.37273675628
9157,203118.6666323007
789,191101.65535201426
1413,261964.98855860104
12514,271077.63482020743
13459,142547.20671517978
1345,248868.9584524726
4034,194867.13300610764
15169,145121.1753412506
6770,245055.1190820694
3334,177907.9359635248
12998,150316.80158508214
15870,234122.27927508316
1871,157267.59586765594
5770,179373.56815214315
13196,115879.86490310219
7633,211600.7770746273
10699,213043.4648616045
15470,187173.96332710507
1903,502441.01398435445
13860,195220.0836215057
7649,103380.36608508241
11043,201517.3241025017
2922,237216.57572134296
7538,466938.1938825281
9477,115582.43157906373
117,525363.6604597596
1457,252218.42825104183
7082,170568.95992390256
3053,258003.90983452325
12522,121348.08709709298
5744,514806.0366333331
13566,306542.6752100755
1464,139337.65427993194
3852,126725.48601652542
9557,249580.2537912125
14719,457152.4351458166
13978,125430.95792241981
3286,156355.28298785616
13019,369088.4904048017
1421,134715.69884907306
13502,181277.99657912404
14811,118810.98840126069
9297,301919.03269740293
7749,535186.438368899
16555,142672.14516635684
14576,198450.4686822294
12766,169087.7863527919
4679,142809.28237818961
10033,214627.72685848986
11231,270001.85260493524
15112,148210.60051181132
10617,189784.5607857413
2175,176790.00437296077
16502,416307.1410042668
10106,205202.3846649545
12561,145225.29594817408
15907,324101.2814036224
8069,123330.28506077937
8316,125552.76612013413
12343,240190.47371935917
12092,164574.9025050911
1527,176060.7163646699
10010,215831.9748808695
655,104593.97444059428
10549,126248.96527248544
3248,113267.51362565823
13499,303481.49033253413
14959,202652.5503291897
6070,159023.94408319227
11360,224804.99367219218
12102,196277.62142918594
11870,268426.6359517605
3713,124632.85843753499
3230,140893.69005325704
7742,216638.75669604688
15092,338749.6924505369
8728,312459.9068087655
3386,148534.88675677386
9409,149370.63322376084
16545,240413.20878506405
3127,175583.66191222327
11344,175999.04919464106
2112,206704.69513143876
7310,221207.6512643261
6313,204332.62786163742
3681,393285.4292590072
5114,337797.5859770315
270,162016.19251632757
14350,189022.72832514194
12223,355083.26664968644
1066,179630.06730025186
16116,407902.4862732414
11410,510485.83972274634
4088,152859.57173905568
5956,141859.6650575147
14669,143685.75313880335
13871,124522.39934307779
4126,230965.12582377423
12114,198028.27793845703
16607,167089.95387823903
4266,227511.54283734676
13518,203096.33923006593
11856,307265.68635543494
3885,239463.22527021047
8891,163845.05494470792
4964,170820.5399679964
7696,150003.90621114752
6894,107277.05497934815
9766,176276.773798479
4800,154950.50488411152
2840,192670.25491952282
4743,164406.478084495
13562,504429.71011218126
8301,202468.66037270607
5405,184059.13150104383
1535,168844.17223671093
9073,125706.38126532051
1698,341658.9636533088
12262,241142.81263091523
6794,181257.13357671804
12701,189658.9488315842
8432,177162.24132836566
13540,137873.6474021007
8629,160386.26774045307
1440,180668.5308806862
8596,199791.90789304028
9575,258156.43987059724
14976,99076.86961346805
3149,222908.82324312127
5157,133156.67841079133
10748,181496.86504725087
9719,418821.4173912273
6376,194578.82471916493
9733,179070.61378939787
4749,190003.82421716448
4994,429652.4811871862
538,207151.99583286795
5512,140993.58228421002
9778,131859.37033781444
9761,130997.60654089772
3174,414544.15143266885
13429,201444.01150727217
10467,74930.84095037721
14129,188329.02581049674
13608,215297.6560853362
11106,150303.55976049037
12048,162091.11696593332
1054,312383.17424123886
3582,217705.5470287138
1566,137596.33900889472
11529,144912.40997548515
11859,151240.64720359756
10582,149485.56674678865
14907,462742.80904417025
14039,171711.12438405602
10489,152711.14352960666
3331,332006.1990519147
10153,247703.08800627387
5271,147243.13726089208
11871,378641.7629679779
776,135908.21633533904
3994,118607.58436925514
9433,75154.8717253593
14275,138231.82621364013
8030,189697.42247796452
8169,273616.1191967449
8053,195269.91639014767
4822,214030.00479270844
13197,213731.85673841336
13634,289751.7673623263
8951,154643.76136060664
12176,255780.4447355371
15471,139831.85410971488
14962,144932.01191593104
12512,118053.5802119712
8697,525492.5153756698
7095,225334.60239082092
13639,199013.0689323996
16660,170056.76797980058
5848,143143.94141094666
5386,203453.91136867405
10880,298045.80173683114
3954,175486.05125878463
13426,202365.15210996527
5966,214549.22553437317
16315,284188.2077481558
7455,187342.36627068484
11071,227384.1290306981
14740,212168.28823925124
16087,178153.11668644688
8931,240988.0953923143
15289,155457.96004013368
16089,260006.9842096195
12128,184316.2899510438
4724,218003.91173004822
8585,205114.3492918751
7188,222158.0480495718
5423,170130.53366607474
10488,214461.47676809694
5980,209563.14403284524
8376,234476.05338227554
12397,138894.79377168705
16496,187037.2081623383
4891,222878.10531706136
9710,149940.84303028954
6339,171467.13742672972
244,213208.55750347607
5002,235907.53355227585
5358,171618.2818085071
7636,157130.15575401494
9361,304629.3217276812
3601,126342.73765710923
15755,145301.0985884609
172,184844.70179832858
3037,346485.34776204877
577,246185.15742423822
3607,192621.2872442163
2515,110173.24792023053
10413,154740.7969928292
10511,237838.95076341543
4637,383228.82444697357
12736,278498.95345901983
9534,232550.0548239997
11641,193752.95233569652
10419,260729.5614395829
15313,196473.3356124279
14915,183820.41129476484
12409,331709.58475002734
9405,132083.96167228973
14066,209397.10421410904
14108,194944.41821434072
11931,218840.7582572905
11464,306033.1674064034
926,144292.048688975
11190,222482.3641260845
10260,183556.5757137341
12712,189697.4819738525
1234,217953.94853740843
11608,104970.49277850059
3776,236128.3935159872
4881,205474.20383274852
10266,184657.4607261938
3262,235473.6715872154
3576,411079.8464504561
16604,413692.9784669889
8041,214844.22352980275
10691,239676.8736264146
8357,189120.72759800832
11661,139950.3227322764
4453,243123.61500196173
15936,217057.0195182536
8463,235888.48780231297
15770,254670.24987124745
466,177407.46305839744
14965,88184.51305022648
11227,173967.47414860438
9894,269628.1875715787
11746,201589.20113321207
4118,147746.06118507386
756,330495.77531808696
15589,190810.95983419166
109,380802.5856074205
5778,221170.4985098773
1731,84465.58226171484
3450,142835.68413913128
2961,193408.69346723575
222,183294.88555068083
11454,332608.90289496025
7339,184316.2899510438
12096,99635.26605245666
14074,206450.05637651097
4058,365691.5333755526
6603,257930.84714612766
3289,120843.78177861827
16681,252179.35411461824
8200,321514.5940100934
3343,277758.4828519026
7802,182863.22739549863
2082,357175.4368219498
217,252589.5682463539
1720,177704.72719742925
7224,251630.6985638212
6176,132429.92524667326
12571,268641.48380842526
16666,367258.4102402605
8908,218204.7711299796
6914,167292.88226467618
5428,178128.98012651902
381,181257.13357671804
3991,213282.40681502115
16365,282163.9219145267
1046,199811.01280816324
391,151120.92762745847
9212,324955.701182891
3022,197755.42521744777
9961,98804.0419092581
6764,275500.3093812829
7720,182987.48859886755
4809,206918.27469437005
8877,306767.77360905276
7817,169989.46640416994
10614,118781.3827797803
5553,234763.72120552373
16488,141799.81048011617
11002,176061.34707688127
13592,298937.92117535014
15050,234096.8523495766
13553,256719.70654342964
9041,217811.4901424252
5461,468067.16767845536
16274,383677.681755123
2138,116180.71735517145
6245,159206.18141926944
8245,169118.43428957273
6491,219100.52559756217
13218,185055.9152535738
13101,98979.52974685236
10462,144561.333891494
4079,176944.89214405624
1506,426225.1757716458
14107,125890.27122180414
12215,273145.4991672107
11576,347989.1907231666
10567,229928.88265232218
12713,214142.83097757303
1468,535365.8084498534
2549,254947.98169573757
4172,250785.05850075564
12380,246716.13767995988
3513,103217.59208606955
8165,249981.50234018706
1127,201394.13251165827
14601,408967.8599235512
15526,314872.5744324319
986,273980.82500408404
14968,196437.24605156863
9348,232948.7183104178
6317,263339.88210682303
7497,91842.68375386139
5079,302579.04987525934
528,173412.67921994237
10964,152511.61191198014
5812,318114.2355381029
11022,178991.70085396754
16251,110004.0187245109
5863,114542.89330070687
8664,204783.81313595662
5396,171501.27181299188
6917,235680.82712836348
12776,127634.5822040139
473,253622.54278973196
13333,223807.16558285238
13023,178303.8222304445
7357,209509.27862365684
10955,479364.99842622847
11914,344396.9773172042
12535,175862.12092248705
11205,163682.23506010583
13209,190296.73418231317
16119,400449.29822080873
2174,296568.68495825585
4834,178420.05104480585
10151,176623.82445165832
5584,213897.34919250355
6672,205408.96886982737
12858,278968.46964342764
5106,167013.66527127684
8884,179101.32114654835
13766,182762.995875588
12556,119474.2023541963
12910,220551.52579877374
6258,125890.27122180414
7100,236629.18127983293
1793,173865.8791680378
3335,179668.87759316215
12835,178704.9738488888
10591,155952.03796210862
15707,288189.5343959443
16389,157013.67765306495
7440,450334.82304456586
6293,179730.64309096299
3937,197370.5087327937
16527,202260.97826731173
5102,232378.6870897663
10734,331028.4889592979
7986,161366.39214622037
6495,115966.68571402793
9571,248195.6999281331
5131,191106.93451230953
10761,398995.0019254808
143,448724.18810828467
13829,169472.8181647563
13662,224114.6984381999
1771,148470.75176751957
5448,190532.66485495865
8594,158157.76154129647
12038,300958.9417193056
16471,166459.61536588243
16764,148450.032371207
1282,176290.03446274914
15101,261573.60468101743
9473,140735.09014289905
2324,387983.31837723695
14448,229865.05844039793
6000,72774.3135984706
2077,126934.03512652573
12960,233191.68138298354
15837,198355.51276054498
8805,247240.10642975903
9987,235002.14126785065
1580,375164.8621462894
11089,126853.95755176342
10926,220828.85558311676
12773,431513.92558114394
6490,278570.8444566756
10858,123124.17827801823
2831,108561.7418756276
16326,132890.60123245424
371,186346.06618338407
8852,201432.46926508896
6713,241197.95283483682
4230,186227.92182326515
3639,222482.3641260845
3642,191891.42370425293
5149,192891.1276714213
2861,186025.02415689343
13300,94550.19977297146
2807,347497.0944280014
5919,108685.25635549927
12716,521353.4933867272
4271,237820.90742161302
16055,237116.2927142255
3747,184685.7233322432
5857,253480.82326815743
6884,324828.1790940078
16027,267937.64781685756
3512,327507.57033973694
5181,170997.5600640366
16732,252059.52443485695
1908,179146.2557830114
12082,163262.36499430198
7286,138754.25241117127
8216,137420.91991011702
6929,324682.2170440232
3950,382597.1929308003
12479,180891.71255260482
877,133038.22671628528
1366,183450.43978776236
384,129470.18577957437
5767,207955.52524065014
6910,156148.07586225518
187,196599.6278458041
10164,289250.7800839389
8603,218008.25188406446
15834,214605.82158137424
3078,127626.85370726192
3479,249043.4478745274
6671,202132.59347398276
6078,170896.5137313836
16271,119200.8454510671
16191,150496.5210588915
11544,173188.7467339555
7781,172981.85005355737
14918,288579.88624896534
6238,180199.03826883275
12989,223134.88901097034
11907,254669.88014914846
9696,158005.81369718903
14084,346285.11304556
3895,147526.02628541063
4367,189457.00726624383
8453,72890.24443449579
7638,356199.1182988212
8373,239426.4901109816
4674,194842.01501695305
15787,147837.72706206163
5903,225188.17446724596
13679,189727.37193197323
9018,255287.862538937
15823,246652.9400932122
13289,144994.09993482323
9896,202657.1678196861
14436,185256.21252634993
5547,231525.10856859476
4048,415539.6735879771
16579,200050.65278201437
8550,187194.3653459551
9385,300076.06605466915
5242,156708.52592140928
31,225579.97690473316
6144,282621.6288866155
3990,207358.23798497228
2523,86424.58223116423
12608,263599.6352508429
7234,181868.89601719833
15264,203166.38877712406
9623,214041.2787985705
3161,326043.2169156406
7425,109804.29121791356
13021,271198.705024525
4044,144569.57474698938
15411,225691.67539217699
979,318615.97109307995
5514,231092.50571018597
4817,161554.25361258772
2115,183548.19790631268
10571,276185.20462257724
8992,216996.60199873245
15546,197464.04354574694
11359,133892.0951898228
11972,182936.52853213547
12838,181777.8830149833
5948,127450.69224753027
422,319784.9046393091
4855,164990.96743644765
16197,110129.0323556946
8926,428071.22860884864
5703,178067.09972475632
8848,204376.20246895056
7039,294480.07426676434
3806,160696.58521273822
15154,218820.14057996168
13132,183472.4530111395
7438,197281.00908281285
4398,207012.19862773144
2440,186310.77946832904
3751,154990.7912225981
1476,171099.0421338436
2264,310907.00401895
16444,174870.80877302575
10704,159986.68250490134
4033,140132.32490676254
4508,121378.62192914367
16290,225619.40156004723
10387,204174.2834881285
5457,149546.25593107918
4910,253960.18922817425
7451,203860.94776169266
10732,169623.732682863
8015,129056.44552143941
6148,188352.744593906
5892,243287.90981237337
7825,210147.93272148253
6851,221460.77244660872
6633,213686.09861403398
2139,265248.9396246279
10213,278981.0303196197
2830,221138.31998609466
13907,144160.08325307246
15897,347583.04819749505
8311,192241.7243793284
14230,176319.61286843265
3878,174222.3566452868
13732,179322.11671055967
12110,173159.02508270473
10675,358064.6757513689
12946,129803.15280895877
16754,209840.63390067418
4394,285463.3596562526
16728,169620.41199309117
14378,341869.1914116327
9949,173868.27612354816
994,188987.5580547882
13258,156072.563201636
5883,387816.0740394936
6933,326932.22357936617
13193,217278.19025652527
13286,167198.4597891661
13407,386367.53224810964
7512,119611.07121604872
7221,214771.60653922995
14428,144952.77820258457
1740,185475.83259441296
3,144398.80531621576
12952,231158.10024700488
11537,131556.50081026976
2558,141777.41880459874
14081,266173.9758297641
3517,242475.25937156816
7149,225652.7394294674
15777,114002.9025295736
8995,232535.28720387927
826,283160.348386031
509,272014.72268636985
14875,319623.8007662194
6591,164561.27621082545
11283,106204.59823755155
9897,234689.19591842877
14902,191742.3781317995
14291,156196.5156759295
3162,218341.98269722873
4206,195191.6825335877
11580,195691.77470171108
2007,252433.87261525335
14939,206904.10731228997
13572,170611.57967935063
10720,162336.66501380413
